LME,CODE,PROD,YEAR,MEAN
LABRADOR_NEWFOUNDLAND,9,CHL,1998,0.6733000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,1999,0.6725000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2000,0.6186000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2001,0.5988000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2002,0.5742000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2003,0.5257000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2004,0.5539000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2005,0.5426000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2006,0.5683000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2007,0.5338000000000001
LABRADOR_NEWFOUNDLAND,9,CHL,2008,0.5335000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2009,0.5486000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2010,0.6534000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2011,0.5830000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2012,0.5195000000000000
LABRADOR_NEWFOUNDLAND,9,CHL,2013,0.5167000000000001
