LME,CODE,PROD,YEAR,MEAN
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,1998,0.2047000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,1999,0.3216000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2000,0.3509000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2001,0.3348000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2002,0.2817000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2003,0.2697000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2004,0.2783000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2005,0.2661000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2006,0.2764000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2007,0.2783000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2008,0.2781000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2009,0.2538000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2010,0.2617000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2011,0.3076000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2012,0.2603000000000000
PACIFIC_CENTRAL_AMERICAN_COASTAL,11,CHL,2013,0.2663000000000000
